show_id,Type,Title,Director,Country,Date_added,Date_Added,Release_Year,Rating,Duration,Listed_In,IMDB_Rating,IMBD_Votes
s224,Movie,The Devil Below,Bradley Parker,United States,07-06-2021,10/18/2019,2021,TV-MA,89 min,Horror Movies,4.2,4093
s644,Movie,All Because of You,Adrian Teh,Malaysia,11/13/2020,4/11/2019,2020,TV-PG,102 min,"Action & Adventure, Comedies, International Movies",4.2,217
s904,Movie,Players,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,09-01-2020,1/08/2021,2012,TV-14,162 min,"Action & Adventure, International Movies",4.2,4490
s950,Movie,Woodshock,"Kate Mulleavy, Laura Mulleavy",United States,08-10-2020,3/29/2020,2017,R,101 min,"Dramas, Independent Movies, Thrillers",4.2,1933
s1414,Movie,The Zoya Factor,Abhishek Sharma,India,2/14/2020,1/09/2021,2019,TV-14,135 min,"Comedies, Dramas, International Movies",4.2,2378
s1819,Movie,Sei,Raj Babu,India,07-12-2019,1/00/1900,2018,TV-14,126 min,"Action & Adventure, Comedies, Dramas",4.2,64
s2031,Movie,Sabrina,Rocky Soraya,Indonesia,03-04-2019,1/00/1900,2018,TV-MA,114 min,"Horror Movies, International Movies",4.2,1712
s2381,Movie,Family Blood,Sonny Mallhi,United States,09-06-2018,1/00/1900,2018,TV-MA,92 min,Horror Movies,4.2,2934
s2608,Movie,Bandie,Alo Sarkar,India,04-06-2018,1/00/1900,1978,TV-PG,141 min,"Action & Adventure, Dramas, International Movies",4.2,35
s401,Movie,Extraction,Steven C. Miller,United States,09-06-2021,3/27/2020,2015,R,82 min,Action & Adventure,4.1,11180
s1957,Movie,Lee Su-geun: The Sense Coach,Kim Joo-hyung,South Korea,7/30/2021,5/30/2019,2021,TV-G,46 min,Stand-Up Comedy,4.1,38
s430,Movie,Mean Girls 2,Melanie Mayron,United States,2/26/2021,1/08/2021,2011,PG-13,98 min,Comedies,4.1,23287
s1129,Movie,Jem and the Holograms,Jon M. Chu,United States,06-10-2020,1/00/1900,2015,PG,119 min,"Children & Family Movies, Dramas, Music & Musicals",4.1,7804
s1328,Movie,Benchwarmers 2: Breaking Balls,Jon Rosenbaum,United States,3/27/2020,1/00/1900,2019,PG-13,90 min,"Comedies, Sports Movies",4.1,947
s1375,Movie,Potato Potahto,Shirley Frimpong-Manso,Ghana,03-01-2020,1/00/1900,2017,TV-MA,104 min,"Comedies, Dramas, International Movies",4.1,208
s2936,Movie,Mercy,Chris Sparling,United States,6/23/2017,1/00/1900,2016,TV-MA,88 min,"Dramas, Thrillers",4.1,3402
s3238,TV Show,Chhota Bheem,Rajiv Chilaka,India,10/27/2015,10/27/2015,2021,TV-Y7,3 Seasons,Kids' TV,4.1,822
s167,Movie,Bankrolled,Marcos Bucay,Mexico,08-06-2021,3/20/2020,2021,TV-MA,97 min,"Comedies, International Movies",4,306
s1051,Movie,Mutiny of the Worker Bees,Carlos Morett,Mexico,07-02-2020,1/00/1900,2020,TV-MA,94 min,"Comedies, International Movies",4,475
s1268,Movie,Justice,Richard Gabai,United States,4/16/2020,1/00/1900,2017,R,92 min,Movies,4,1208
s1274,Movie,The Car: Road to Revenge,G.J. Echternkamp,United States,4/14/2020,1/00/1900,2019,TV-MA,89 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",4,1082
s1309,Movie,Aaviri,Ravi Babu,India,3/27/2020,1/00/1900,2019,TV-14,110 min,"Horror Movies, International Movies, Thrillers",4,95
s1469,Movie,A Fairly Odd Summer,Savage Steve Holland,United States,01-12-2020,1/00/1900,2014,TV-Y7,68 min,"Children & Family Movies, Comedies",4,533
s1824,Movie,The Amazing Praybeyt Benjamin,Wenn V. Deramas,Philippines,6/29/2019,1/00/1900,2014,TV-14,105 min,"Action & Adventure, Comedies, International Movies",4,195
s1850,Movie,Hajwala 2: Mysterious Mission,"Ibrahim Bin Mohamed, Hasan Aljaberi",United Arab Emirates,06-12-2019,1/00/1900,2018,TV-14,116 min,"Action & Adventure, Comedies, International Movies",4,91
s36,Movie,Show Dogs,Raja Gosnell,United Kingdom,9/14/2021,2/11/2019,2018,PG,90 min,"Children & Family Movies, Comedies",3.9,4653
s115,Movie,Ragini MMS 2,Bhushan Patel,India,8/27/2021,5/09/2020,2014,TV-MA,113 min,"Horror Movies, International Movies",3.9,2870
s247,Movie,And Then Came Lola,"Ellen Seidler, Megan Siler",United States,07-01-2021,6/18/2020,2009,TV-MA,70 min,"Comedies, Independent Movies, LGBTQ Movies",3.9,1683
s237,Movie,Carnaval,Leandro Neri,Brazil,07-01-2021,4/11/2019,2021,TV-MA,95 min,"Comedies, International Movies, Music & Musicals",3.9,885
